hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
FALSE	FALSE	TRUE	TRUE	03	GO:0040009	regulation of growth rate	0.0055	39	3	0.36	0.077	2.26	AN0559,AN0636,AN6589
FALSE	FALSE	TRUE	TRUE	03	GO:0046352	disaccharide catabolic process	0.0082	15	2	0.14	0.133	2.086	AN5917,AN7346
FALSE	FALSE	TRUE	TRUE	03	GO:1900781	fumiquinazoline C biosynthetic process	0.0094	16	2	0.15	0.125	2.027	AN3204,AN8199
FALSE	FALSE	TRUE	TRUE	03	GO:0006099	tricarboxylic acid cycle	0.0159	21	2	0.19	0.095	1.799	AN3466,AN7000
FALSE	FALSE	TRUE	TRUE	03	GO:0006839	mitochondrial transport	0.0184	59	2	0.55	0.034	1.735	AN0559,AN6254
FALSE	FALSE	TRUE	TRUE	03	GO:0006576	cellular biogenic amine metabolic process	0.0273	22	2	0.2	0.091	1.564	AN3132,AN3634
FALSE	FALSE	TRUE	TRUE	03	GO:0042318	penicillin biosynthetic process	0.0293	29	2	0.27	0.069	1.533	AN2621,AN2622
FALSE	FALSE	TRUE	TRUE	03	GO:0070096	mitochondrial outer membrane translocase complex assembly	0.0455	5	1	0.05	0.2	1.342	AN0559
FALSE	FALSE	TRUE	TRUE	03	GO:1902405	mitotic actomyosin contractile ring localization	0.0455	5	1	0.05	0.2	1.342	AN4963
FALSE	FALSE	TRUE	TRUE	03	GO:0071577	zinc ion transmembrane transport	0.0455	5	1	0.05	0.2	1.342	AN1833
FALSE	FALSE	TRUE	TRUE	03	GO:1902626	assembly of large subunit precursor of preribosome	0.0455	5	1	0.05	0.2	1.342	AN8491
FALSE	FALSE	TRUE	TRUE	03	GO:0018195	peptidyl-arginine modification	0.0455	5	1	0.05	0.2	1.342	AN3096
FALSE	FALSE	TRUE	TRUE	03	GO:0015766	disaccharide transport	0.0455	5	1	0.05	0.2	1.342	AN5917
FALSE	TRUE	FALSE	FALSE	04	GO:0051260	protein homooligomerization	0.0047	5	2	0.11	0.4	2.328	AN2520,AN8874
FALSE	TRUE	FALSE	FALSE	04	GO:0071619	phosphorylation of RNA polymerase II C-terminal domain serine 2 residues	0.0126	8	2	0.18	0.25	1.9	AN6312,AN8865
FALSE	TRUE	FALSE	FALSE	04	GO:0044030	regulation of DNA methylation	0.0126	8	2	0.18	0.25	1.9	AN2229,AN3840
FALSE	TRUE	FALSE	FALSE	04	GO:0018105	peptidyl-serine phosphorylation	0.0196	10	2	0.22	0.2	1.708	AN10800,AN6975
FALSE	TRUE	FALSE	FALSE	04	GO:0000001	mitochondrion inheritance	0.0196	10	2	0.22	0.2	1.708	AN0821,AN8874
FALSE	TRUE	FALSE	FALSE	04	GO:0097305	response to alcohol	0.022	48	4	1.07	0.083	1.658	AN10251,AN10266,AN2530,AN8273
FALSE	TRUE	FALSE	FALSE	04	GO:0030865	cortical cytoskeleton organization	0.0222	53	2	1.18	0.038	1.654	AN5529,AN8286
FALSE	TRUE	FALSE	FALSE	04	GO:0031122	cytoplasmic microtubule organization	0.028	12	2	0.27	0.167	1.553	AN5116,AN8286
FALSE	TRUE	FALSE	FALSE	04	GO:0034605	cellular response to heat	0.0374	57	4	1.27	0.07	1.427	AN1191,AN2530,AN6089,AN6246
FALSE	TRUE	FALSE	FALSE	04	GO:0045493	xylan catabolic process	0.0375	14	2	0.31	0.143	1.426	AN5267,AN8401
FALSE	TRUE	FALSE	FALSE	04	GO:0007531	mating type determination	0.0438	16	2	0.36	0.125	1.359	AN2755,AN8713
FALSE	TRUE	FALSE	FALSE	04	GO:1903509	liposaccharide metabolic process	0.0439	46	2	1.02	0.043	1.358	AN1663,AN6496
FALSE	TRUE	FALSE	TRUE	05	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2e-05	52	8	1.96	0.154	4.699	AN0133,AN0465,AN3313,AN3745,AN5960,AN6561,AN6585,AN8870
FALSE	TRUE	FALSE	TRUE	05	GO:0000122	negative regulation of transcription by RNA polymerase II	0.00021	63	10	2.37	0.159	3.678	AN1132,AN1227,AN1272,AN1546,AN2854,AN3879,AN4182,AN5643,AN6221,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:0016226	iron-sulfur cluster assembly	0.00055	19	5	0.71	0.263	3.26	AN0447,AN10237,AN2155,AN3632,AN5953
FALSE	TRUE	FALSE	TRUE	05	GO:0030448	hyphal growth	0.00072	188	17	7.07	0.09	3.143	AN0118,AN0144,AN10184,AN1661,AN2129,AN2246,AN3441,AN4182,AN5020,AN6305,AN6542,AN7185,AN7602,AN8182,AN8842,AN8848,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0006369	termination of RNA polymerase II transcription	0.00096	14	5	0.53	0.357	3.018	AN2854,AN4269,AN5124,AN5643,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:0050684	regulation of mRNA processing	0.00097	6	3	0.23	0.5	3.013	AN4936,AN6082,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:0006904	vesicle docking involved in exocytosis	0.00107	13	4	0.49	0.308	2.971	AN0462,AN2518,AN6210,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0075307	positive regulation of conidium formation	0.00107	13	4	0.49	0.308	2.971	AN10184,AN1661,AN1937,AN7542
FALSE	TRUE	FALSE	TRUE	05	GO:0009144	purine nucleoside triphosphate metabolic process	0.00138	84	9	3.16	0.107	2.86	AN0271,AN0357,AN1246,AN1523,AN3954,AN4525,AN4690,AN5162,AN8861
FALSE	TRUE	FALSE	TRUE	05	GO:0031330	negative regulation of cellular catabolic process	0.00164	13	4	0.49	0.308	2.785	AN1226,AN3879,AN4182,AN4546
FALSE	TRUE	FALSE	TRUE	05	GO:0051650	establishment of vesicle localization	0.00165	7	3	0.26	0.429	2.783	AN0118,AN6033,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:1903466	regulation of mitotic DNA replication initiation	0.00165	7	3	0.26	0.429	2.783	AN2854,AN4182,AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0009826	unidimensional cell growth	0.0025	16	4	0.6	0.25	2.602	AN2464,AN5020,AN8842,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0005993	trehalose catabolic process	0.00257	8	3	0.3	0.375	2.59	AN3441,AN4182,AN6305
FALSE	TRUE	FALSE	TRUE	05	GO:0010571	positive regulation of nuclear cell cycle DNA replication	0.00257	8	3	0.3	0.375	2.59	AN2854,AN4182,AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0000086	G2/M transition of mitotic cell cycle	0.00372	63	6	2.37	0.095	2.429	AN0808,AN1546,AN2128,AN2854,AN4182,AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0031126	snoRNA 3'-end processing	0.00374	9	3	0.34	0.333	2.427	AN0745,AN3812,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:0006412	translation	0.00392	453	16	17.03	0.035	2.407	AN0465,AN0843,AN1084,AN1095,AN11411,AN11419,AN2246,AN4872,AN5719,AN5960,AN6202,AN6305,AN6368,AN7003,AN7479,AN8870
FALSE	TRUE	FALSE	TRUE	05	GO:0044764	multi-organism cellular process	0.00408	122	9	4.59	0.074	2.389	AN10184,AN2047,AN3598,AN4182,AN5686,AN5791,AN5824,AN6305,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:0043171	peptide catabolic process	0.00411	9	3	0.34	0.333	2.386	AN2213,AN3459,AN4282
FALSE	TRUE	FALSE	TRUE	05	GO:0072329	monocarboxylic acid catabolic process	0.00692	54	8	2.03	0.148	2.16	AN0824,AN11045,AN1132,AN1226,AN3954,AN5162,AN5916,AN6639
FALSE	TRUE	FALSE	TRUE	05	GO:0051253	negative regulation of RNA metabolic process	0.00765	155	18	5.83	0.116	2.116	AN1039,AN10621,AN10956,AN1132,AN1226,AN1227,AN1272,AN1491,AN1546,AN2854,AN3879,AN4182,AN4546,AN5643,AN6082,AN6221,AN6305,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.00794	35	6	1.32	0.171	2.1	AN0118,AN0316,AN2047,AN2128,AN4182,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0071444	cellular response to pheromone	0.008	28	4	1.05	0.143	2.097	AN5643,AN5791,AN5824,AN8847
FALSE	TRUE	FALSE	TRUE	05	GO:0010565	regulation of cellular ketone metabolic process	0.00802	41	4	1.54	0.098	2.096	AN1039,AN1226,AN3598,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:0035690	cellular response to drug	0.01011	204	15	7.67	0.074	1.995	AN0316,AN0451,AN0827,AN11071,AN1126,AN11694,AN1272,AN1697,AN2047,AN3598,AN3745,AN5722,AN6064,AN6505,AN6506
FALSE	TRUE	FALSE	TRUE	05	GO:0000011	vacuole inheritance	0.01139	13	3	0.49	0.231	1.943	AN0576,AN6542,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0006303	double-strand break repair via nonhomologous end joining	0.01139	13	3	0.49	0.231	1.943	AN1546,AN4182,AN4552
FALSE	TRUE	FALSE	TRUE	05	GO:0000398	mRNA splicing, via spliceosome	0.0114	45	6	1.69	0.133	1.943	AN0133,AN1802,AN2848,AN4936,AN6082,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:0070787	conidiophore development	0.01257	83	8	3.12	0.096	1.901	AN0118,AN0144,AN1491,AN1661,AN2129,AN6305,AN7185,AN8182
FALSE	TRUE	FALSE	TRUE	05	GO:0090054	regulation of chromatin silencing at silent mating-type cassette	0.01303	10	3	0.38	0.3	1.885	AN1491,AN1546,AN2854
FALSE	TRUE	FALSE	TRUE	05	GO:0016237	lysosomal microautophagy	0.01305	21	3	0.79	0.143	1.884	AN10637,AN2047,AN5491
FALSE	TRUE	FALSE	TRUE	05	GO:0032210	regulation of telomere maintenance via telomerase	0.01308	5	2	0.19	0.4	1.883	AN4182,AN7423
FALSE	TRUE	FALSE	TRUE	05	GO:0051341	regulation of oxidoreductase activity	0.01308	5	2	0.19	0.4	1.883	AN4465,AN5722
FALSE	TRUE	FALSE	TRUE	05	GO:0051601	exocyst localization	0.01308	5	2	0.19	0.4	1.883	AN0462,AN6210
FALSE	TRUE	FALSE	TRUE	05	GO:0006089	lactate metabolic process	0.01308	5	2	0.19	0.4	1.883	AN11045,AN4174
FALSE	TRUE	FALSE	TRUE	05	GO:2000766	negative regulation of cytoplasmic translation	0.01308	5	2	0.19	0.4	1.883	AN2246,AN6305
FALSE	TRUE	FALSE	TRUE	05	GO:0051293	establishment of spindle localization	0.01308	5	2	0.19	0.4	1.883	AN0118,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0009211	pyrimidine deoxyribonucleoside triphosphate metabolic process	0.01308	5	2	0.19	0.4	1.883	AN0271,AN8861
FALSE	TRUE	FALSE	TRUE	05	GO:0009083	branched-chain amino acid catabolic process	0.01308	5	2	0.19	0.4	1.883	AN4690,AN5916
FALSE	TRUE	FALSE	TRUE	05	GO:1905634	regulation of protein localization to chromatin	0.01308	5	2	0.19	0.4	1.883	AN4182,AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0042307	positive regulation of protein import into nucleus	0.01308	5	2	0.19	0.4	1.883	AN4182,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:0015766	disaccharide transport	0.01308	5	2	0.19	0.4	1.883	AN2289,AN2814
FALSE	TRUE	FALSE	TRUE	05	GO:0006096	glycolytic process	0.01332	25	4	0.94	0.16	1.875	AN1246,AN3954,AN4690,AN5162
FALSE	TRUE	FALSE	TRUE	05	GO:0090307	mitotic spindle assembly	0.0141	14	3	0.53	0.214	1.851	AN2047,AN2128,AN4182
FALSE	TRUE	FALSE	TRUE	05	GO:0040009	regulation of growth rate	0.01474	39	5	1.47	0.128	1.832	AN0118,AN1491,AN2129,AN5021,AN8842
FALSE	TRUE	FALSE	TRUE	05	GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	0.01714	15	3	0.56	0.2	1.766	AN11694,AN5915,AN6033
FALSE	TRUE	FALSE	TRUE	05	GO:0051300	spindle pole body organization	0.01913	6	2	0.23	0.333	1.718	AN2047,AN4182
FALSE	TRUE	FALSE	TRUE	05	GO:0071028	nuclear mRNA surveillance	0.01913	6	2	0.23	0.333	1.718	AN3812,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:0006085	acetyl-CoA biosynthetic process	0.01913	6	2	0.23	0.333	1.718	AN4830,AN5162
FALSE	TRUE	FALSE	TRUE	05	GO:0019878	lysine biosynthetic process via aminoadipic acid	0.01913	6	2	0.23	0.333	1.718	AN2873,AN6521
FALSE	TRUE	FALSE	TRUE	05	GO:0006195	purine nucleotide catabolic process	0.01913	6	2	0.23	0.333	1.718	AN0271,AN8275
FALSE	TRUE	FALSE	TRUE	05	GO:0070791	cleistothecium development	0.01974	28	4	1.05	0.143	1.705	AN1376,AN1491,AN2129,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:0000183	chromatin silencing at rDNA	0.02041	21	4	0.79	0.19	1.69	AN10956,AN1546,AN3879,AN5643
FALSE	TRUE	FALSE	TRUE	05	GO:0036170	filamentous growth of a population of unicellular organisms in response to starvation	0.0208	92	8	3.46	0.087	1.682	AN0118,AN10434,AN1546,AN3441,AN6064,AN6305,AN6505,AN9492
FALSE	TRUE	FALSE	TRUE	05	GO:0042255	ribosome assembly	0.02592	42	5	1.58	0.119	1.586	AN3745,AN4872,AN5443,AN5960,AN6202
FALSE	TRUE	FALSE	TRUE	05	GO:0032298	positive regulation of DNA-dependent DNA replication initiation	0.02613	7	2	0.26	0.286	1.583	AN2854,AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0031532	actin cytoskeleton reorganization	0.02613	7	2	0.26	0.286	1.583	AN5686,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0046827	positive regulation of protein export from nucleus	0.02613	7	2	0.26	0.286	1.583	AN6305,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:0030846	termination of RNA polymerase II transcription, poly(A)-coupled	0.02613	7	2	0.26	0.286	1.583	AN5124,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:0043433	negative regulation of DNA-binding transcription factor activity	0.02613	7	2	0.26	0.286	1.583	AN1272,AN3255
FALSE	TRUE	FALSE	TRUE	05	GO:0097428	protein maturation by iron-sulfur cluster transfer	0.02613	7	2	0.26	0.286	1.583	AN10237,AN5953
FALSE	TRUE	FALSE	TRUE	05	GO:0043153	entrainment of circadian clock by photoperiod	0.02613	7	2	0.26	0.286	1.583	AN1491,AN2129
FALSE	TRUE	FALSE	TRUE	05	GO:0043966	histone H3 acetylation	0.02613	7	2	0.26	0.286	1.583	AN10956,AN3879
FALSE	TRUE	FALSE	TRUE	05	GO:0044409	entry into host	0.02613	7	2	0.26	0.286	1.583	AN6305,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:1903313	positive regulation of mRNA metabolic process	0.02613	7	2	0.26	0.286	1.583	AN4936,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:1903464	negative regulation of mitotic cell cycle DNA replication	0.02613	7	2	0.26	0.286	1.583	AN4182,AN9113
FALSE	TRUE	FALSE	TRUE	05	GO:0044182	filamentous growth of a population of unicellular organisms	0.02909	210	18	7.9	0.086	1.536	AN0118,AN10434,AN10956,AN11071,AN1226,AN1546,AN2047,AN2464,AN2854,AN3441,AN5162,AN5686,AN6064,AN6305,AN6505,AN6506,AN8862,AN9492
FALSE	TRUE	FALSE	TRUE	05	GO:0006098	pentose-phosphate shunt	0.03269	19	3	0.71	0.158	1.486	AN0240,AN2981,AN3954
FALSE	TRUE	FALSE	TRUE	05	GO:0031124	mRNA 3'-end processing	0.03269	19	3	0.71	0.158	1.486	AN2854,AN7748,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:1903475	mitotic actomyosin contractile ring assembly	0.03269	19	3	0.71	0.158	1.486	AN4182,AN5686,AN6542
FALSE	TRUE	FALSE	TRUE	05	GO:0043086	negative regulation of catalytic activity	0.0338	30	4	1.13	0.133	1.471	AN2246,AN4465,AN5125,AN5686
FALSE	TRUE	FALSE	TRUE	05	GO:0044273	sulfur compound catabolic process	0.03386	14	3	0.53	0.214	1.47	AN1226,AN3459,AN8275
FALSE	TRUE	FALSE	TRUE	05	GO:0045931	positive regulation of mitotic cell cycle	0.03394	55	4	2.07	0.073	1.469	AN0808,AN2854,AN4182,AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0045324	late endosome to vacuole transport	0.03396	32	3	1.2	0.094	1.469	AN0576,AN10804,AN9396
FALSE	TRUE	FALSE	TRUE	05	GO:0030242	autophagy of peroxisome	0.03398	8	2	0.3	0.25	1.469	AN0576,AN5491
FALSE	TRUE	FALSE	TRUE	05	GO:0033962	cytoplasmic mRNA processing body assembly	0.03398	8	2	0.3	0.25	1.469	AN6305,AN7748
FALSE	TRUE	FALSE	TRUE	05	GO:1902115	regulation of organelle assembly	0.03398	8	2	0.3	0.25	1.469	AN4182,AN6305
FALSE	TRUE	FALSE	TRUE	05	GO:0044114	development of symbiont in host	0.03398	8	2	0.3	0.25	1.469	AN6305,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:1900239	regulation of phenotypic switching	0.03398	8	2	0.3	0.25	1.469	AN1226,AN6305
FALSE	TRUE	FALSE	TRUE	05	GO:0009893	positive regulation of metabolic process	0.03645	261	23	9.81	0.088	1.438	AN0388,AN0576,AN1039,AN10956,AN11131,AN1227,AN1546,AN1937,AN2213,AN2246,AN2854,AN4182,AN4465,AN4546,AN4936,AN5676,AN5719,AN5722,AN6505,AN7185,AN7423,AN8182,AN8847
FALSE	TRUE	FALSE	TRUE	05	GO:1903664	regulation of asexual reproduction	0.03733	55	6	2.07	0.109	1.428	AN10184,AN1661,AN1937,AN4182,AN6305,AN7542
FALSE	TRUE	FALSE	TRUE	05	GO:0006553	lysine metabolic process	0.03735	9	4	0.34	0.444	1.428	AN2873,AN5206,AN6521,AN6639
FALSE	TRUE	FALSE	TRUE	05	GO:0070201	regulation of establishment of protein localization	0.0374	23	4	0.86	0.174	1.427	AN1227,AN4182,AN6305,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:0090087	regulation of peptide transport	0.0374	23	4	0.86	0.174	1.427	AN4182,AN6305,AN6505,AN7185
FALSE	TRUE	FALSE	TRUE	05	GO:0006893	Golgi to plasma membrane transport	0.03741	20	3	0.75	0.15	1.427	AN0462,AN1126,AN6210
FALSE	TRUE	FALSE	TRUE	05	GO:0000920	septum digestion after cytokinesis	0.03741	20	3	0.75	0.15	1.427	AN0118,AN10061,AN8182
FALSE	TRUE	FALSE	TRUE	05	GO:0034661	ncRNA catabolic process	0.03747	15	3	0.56	0.2	1.426	AN2213,AN3812,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:0030705	cytoskeleton-dependent intracellular transport	0.03749	21	3	0.79	0.143	1.426	AN0118,AN2128,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0043471	regulation of cellular carbohydrate catabolic process	0.03753	6	2	0.23	0.333	1.426	AN0388,AN4182
FALSE	TRUE	FALSE	TRUE	05	GO:0045833	negative regulation of lipid metabolic process	0.03753	7	2	0.26	0.286	1.426	AN4465,AN6505
FALSE	TRUE	FALSE	TRUE	05	GO:0015939	pantothenate metabolic process	0.03753	8	2	0.3	0.25	1.426	AN0687,AN4830
FALSE	TRUE	FALSE	TRUE	05	GO:0045815	positive regulation of gene expression, epigenetic	0.03754	9	2	0.34	0.222	1.426	AN11131,AN1546
FALSE	TRUE	FALSE	TRUE	05	GO:0035821	modification of morphology or physiology of other organism	0.03758	21	2	0.79	0.095	1.425	AN10184,AN1246
FALSE	TRUE	FALSE	TRUE	05	GO:0016571	histone methylation	0.0376	27	2	1.02	0.074	1.425	AN0745,AN0808
FALSE	TRUE	FALSE	TRUE	05	GO:0006364	rRNA processing	0.03829	133	17	5	0.128	1.417	AN0092,AN0133,AN0465,AN0685,AN0745,AN3313,AN3745,AN3812,AN4872,AN5960,AN6082,AN6202,AN6374,AN6561,AN6585,AN8073,AN8870
FALSE	TRUE	FALSE	TRUE	05	GO:0036180	filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.04048	110	8	4.14	0.073	1.393	AN0118,AN10434,AN1546,AN6064,AN6305,AN6505,AN6506,AN9492
FALSE	TRUE	FALSE	TRUE	05	GO:0010628	positive regulation of gene expression	0.04079	142	14	5.34	0.099	1.389	AN0576,AN1039,AN10956,AN11131,AN1227,AN1546,AN1937,AN2854,AN4182,AN4546,AN4936,AN6505,AN7185,AN8847
FALSE	TRUE	FALSE	TRUE	05	GO:0051726	regulation of cell cycle	0.04196	211	13	7.93	0.062	1.377	AN0808,AN10956,AN1661,AN2047,AN2128,AN2246,AN2854,AN4182,AN4936,AN5676,AN6305,AN6505,AN9113
FALSE	TRUE	FALSE	TRUE	05	GO:0008033	tRNA processing	0.04248	76	5	2.86	0.066	1.372	AN0745,AN2155,AN2451,AN2967,AN8276
FALSE	TRUE	FALSE	TRUE	05	GO:0007118	budding cell apical bud growth	0.04262	9	2	0.34	0.222	1.37	AN4182,AN8862
FALSE	TRUE	FALSE	TRUE	05	GO:0051211	anisotropic cell growth	0.04262	9	2	0.34	0.222	1.37	AN2871,AN5020
FALSE	TRUE	FALSE	TRUE	05	GO:0005992	trehalose biosynthetic process	0.04262	9	2	0.34	0.222	1.37	AN1937,AN3441
FALSE	TRUE	TRUE	FALSE	06	GO:0006278	RNA-dependent DNA biosynthetic process	7e-04	31	2	0.04	0.065	3.155	AN0376,AN10846
FALSE	TRUE	TRUE	FALSE	06	GO:0006289	nucleotide-excision repair	0.0012	41	2	0.05	0.049	2.921	AN4271,AN4272
FALSE	TRUE	TRUE	FALSE	06	GO:0006465	signal peptide processing	0.0064	5	1	0.01	0.2	2.194	AN9460
FALSE	TRUE	TRUE	FALSE	06	GO:0015074	DNA integration	0.0316	25	1	0.03	0.04	1.5	AN10846
FALSE	TRUE	TRUE	FALSE	06	GO:0045047	protein targeting to ER	0.0354	28	1	0.04	0.036	1.451	AN9460
FALSE	TRUE	TRUE	TRUE	07	GO:0075308	negative regulation of conidium formation	9.1e-05	11	3	0.09	0.273	4.041	AN3435,AN3913,AN4263
FALSE	TRUE	TRUE	TRUE	07	GO:0030473	nuclear migration along microtubule	0.00051	19	3	0.16	0.158	3.292	AN1475,AN4706,AN6340
FALSE	TRUE	TRUE	TRUE	07	GO:0000909	sporocarp development involved in sexual reproduction	0.00234	110	5	0.93	0.045	2.631	AN10193,AN3435,AN3913,AN4263,AN8071
FALSE	TRUE	TRUE	TRUE	07	GO:0072697	protein localization to cell cortex	0.00303	10	2	0.08	0.2	2.519	AN0134,AN1475
FALSE	TRUE	TRUE	TRUE	07	GO:0070786	positive regulation of growth of unicellular organism as a thread of attached cells	0.00369	11	2	0.09	0.182	2.433	AN11793,AN3913
FALSE	TRUE	TRUE	TRUE	07	GO:0010962	regulation of glucan biosynthetic process	0.00369	11	2	0.09	0.182	2.433	AN3913,AN4953
FALSE	TRUE	TRUE	TRUE	07	GO:0031122	cytoplasmic microtubule organization	0.0044	12	2	0.1	0.167	2.357	AN1475,AN6340
FALSE	TRUE	TRUE	TRUE	07	GO:0043941	positive regulation of sexual sporulation resulting in formation of a cellular spore	0.006	14	2	0.12	0.143	2.222	AN3435,AN4263
FALSE	TRUE	TRUE	TRUE	07	GO:0045332	phospholipid translocation	0.006	14	2	0.12	0.143	2.222	AN10622,AN5100
FALSE	TRUE	TRUE	TRUE	07	GO:0071963	establishment or maintenance of cell polarity regulating cell shape	0.00768	32	3	0.27	0.094	2.115	AN0134,AN1475,AN4953
FALSE	TRUE	TRUE	TRUE	07	GO:0015851	nucleobase transport	0.00782	16	2	0.13	0.125	2.107	AN3352,AN6783
FALSE	TRUE	TRUE	TRUE	07	GO:0048315	conidium formation	0.00788	132	7	1.11	0.053	2.103	AN10193,AN3435,AN3913,AN4263,AN4953,AN6341,AN8071
FALSE	TRUE	TRUE	TRUE	07	GO:0051984	positive regulation of chromosome segregation	0.00836	23	2	0.19	0.087	2.078	AN11344,AN2761
FALSE	TRUE	TRUE	TRUE	07	GO:1900445	positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.00987	18	2	0.15	0.111	2.006	AN11793,AN3913
FALSE	TRUE	TRUE	TRUE	07	GO:0045787	positive regulation of cell cycle	0.01619	81	5	0.68	0.062	1.791	AN11344,AN2761,AN3435,AN4263,AN9424
FALSE	TRUE	TRUE	TRUE	07	GO:0030952	establishment or maintenance of cytoskeleton polarity	0.01664	13	2	0.11	0.154	1.779	AN4953,AN6340
FALSE	TRUE	TRUE	TRUE	07	GO:0031109	microtubule polymerization or depolymerization	0.02487	21	2	0.18	0.095	1.604	AN11344,AN1475
FALSE	TRUE	TRUE	TRUE	07	GO:0035690	cellular response to drug	0.02897	204	5	1.72	0.025	1.538	AN11773,AN3696,AN3817,AN3913,AN4674
FALSE	TRUE	TRUE	TRUE	07	GO:0071555	cell wall organization	0.04102	118	3	1	0.025	1.387	AN4953,AN5619,AN6341
FALSE	TRUE	TRUE	TRUE	07	GO:0052572	response to host immune response	0.04107	12	2	0.1	0.167	1.386	AN11793,AN3913
FALSE	TRUE	TRUE	TRUE	07	GO:0018195	peptidyl-arginine modification	0.04149	5	1	0.04	0.2	1.382	AN0134
FALSE	TRUE	TRUE	TRUE	07	GO:0015936	coenzyme A metabolic process	0.04149	5	1	0.04	0.2	1.382	AN3817
FALSE	TRUE	TRUE	TRUE	07	GO:0071038	nuclear polyadenylation-dependent tRNA catabolic process	0.04149	5	1	0.04	0.2	1.382	AN11773
FALSE	TRUE	TRUE	TRUE	07	GO:0071483	cellular response to blue light	0.04149	5	1	0.04	0.2	1.382	AN3435
FALSE	TRUE	TRUE	TRUE	07	GO:0031110	regulation of microtubule polymerization or depolymerization	0.04149	5	1	0.04	0.2	1.382	AN11344
FALSE	TRUE	TRUE	TRUE	07	GO:0034476	U5 snRNA 3'-end processing	0.04149	5	1	0.04	0.2	1.382	AN11773
FALSE	TRUE	TRUE	TRUE	07	GO:0032922	circadian regulation of gene expression	0.04149	5	1	0.04	0.2	1.382	AN3435
FALSE	TRUE	TRUE	TRUE	07	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.04149	5	1	0.04	0.2	1.382	AN3817
FALSE	TRUE	TRUE	TRUE	07	GO:0008298	intracellular mRNA localization	0.04149	5	1	0.04	0.2	1.382	AN11773
FALSE	TRUE	TRUE	TRUE	07	GO:0006508	proteolysis	0.04205	277	6	2.34	0.022	1.376	AN10193,AN2148,AN2503,AN2761,AN4018,AN5619
FALSE	TRUE	TRUE	TRUE	07	GO:0045944	positive regulation of transcription by RNA polymerase II	0.04741	108	4	0.91	0.037	1.324	AN11793,AN11910,AN2761,AN6889
FALSE	TRUE	TRUE	TRUE	07	GO:0071333	cellular response to glucose stimulus	0.04909	15	2	0.13	0.133	1.309	AN3435,AN3913
FALSE	TRUE	TRUE	TRUE	07	GO:1902404	mitotic actomyosin contractile ring contraction	0.04958	6	1	0.05	0.167	1.305	AN4706
FALSE	TRUE	TRUE	TRUE	07	GO:0015995	chlorophyll biosynthetic process	0.04958	6	1	0.05	0.167	1.305	AN0839
FALSE	TRUE	TRUE	TRUE	07	GO:1905267	endonucleolytic cleavage involved in tRNA processing	0.04958	6	1	0.05	0.167	1.305	AN1486
FALSE	TRUE	TRUE	TRUE	07	GO:0006513	protein monoubiquitination	0.04958	6	1	0.05	0.167	1.305	AN2761
