hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	pathway_id	Pathway_Name	Gene_Found	Gene_Pathway	Percentage	pvalue	pvalueAdj	geneIds
TRUE	FALSE	TRUE	TRUE	11	00513	Various types of N-glycan biosynthesis	2	28	0.07	0.0179794174692459	0.201032676289899	AN3733.2/AN4716.2
TRUE	FALSE	TRUE	TRUE	11	00520	Amino sugar and nucleotide sugar metabolism	3	55	0.05	0.0228203677611342	0.207013336118861	AN2359.2/AN5077.2/AN7032.2
TRUE	FALSE	TRUE	TRUE	11	00240	Pyrimidine metabolism	3	58	0.05	0.0270599402383352	0.207243450410105	AN2446.2/AN3933.2/AN7028.2
TRUE	FALSE	TRUE	TRUE	11	00670	One carbon pool by folate	1	13	0.08	0.0276595235923732	0.207243450410105	AN7028.2
TRUE	FALSE	TRUE	TRUE	11	00360	Phenylalanine metabolism	2	33	0.06	0.0277412492674944	0.207243450410105	AN1140.2/AN2662.2
TRUE	FALSE	TRUE	TRUE	11	00620	Pyruvate metabolism	2	40	0.05	0.0451849945845256	0.215938138942453	AN0628.2/AN4424.2
TRUE	FALSE	TRUE	TRUE	11	00380	Tryptophan metabolism	2	41	0.05	0.0480244980720578	0.215938138942453	AN2509.2/AN2662.2
TRUE	TRUE	FALSE	FALSE	12	00565	Ether lipid metabolism	1	14	0.07	0.000889692724378629	0.0532222545663911	AN4154.2
TRUE	TRUE	FALSE	FALSE	12	04070	Phosphatidylinositol signaling system	1	15	0.07	0.00102390952324428	0.0532222545663911	AN4278.2
TRUE	TRUE	FALSE	FALSE	12	04111	Cell cycle - yeast	2	73	0.03	0.00125721861180451	0.0532222545663911	AN4279.2/AN6359.2
TRUE	TRUE	FALSE	FALSE	12	00030	Pentose phosphate pathway	1	26	0.04	0.00308046971461181	0.0544463498285152	AN3169.2
TRUE	TRUE	FALSE	FALSE	12	00562	Inositol phosphate metabolism	1	26	0.04	0.00308046971461181	0.0544463498285152	AN4278.2
TRUE	TRUE	FALSE	FALSE	12	03420	Nucleotide excision repair	1	36	0.03	0.00582020321184606	0.0621025106760966	AN3890.2
TRUE	TRUE	FALSE	FALSE	12	04120	Ubiquitin mediated proteolysis	1	50	0.02	0.0109212273314942	0.0721697725230758	AN6359.2
TRUE	TRUE	FALSE	FALSE	12	04011	MAPK signaling pathway - yeast	1	61	0.02	0.0158686951578997	0.0771737323375595	AN4278.2
TRUE	TRUE	FALSE	FALSE	12	00230	Purine metabolism	1	80	0.01	0.0261326599447326	0.0881334425995109	AN3169.2
TRUE	TRUE	FALSE	FALSE	12	00190	Oxidative phosphorylation	1	84	0.01	0.0285444863415923	0.0906287441345555	AN2315.2
TRUE	TRUE	FALSE	FALSE	12	01100	Metabolic pathways	4	901	0	0.0315564460064946	0.0910598350827882	AN2315.2/AN3169.2/AN4154.2/AN4278.2
TRUE	TRUE	FALSE	FALSE	12	01130	Biosynthesis of antibiotics	2	263	0.01	0.0364058706359819	0.0958908669412962	AN3169.2/AN4154.2
TRUE	TRUE	FALSE	FALSE	12	01200	Carbon metabolism	1	111	0.01	0.0467893233284218	0.108098260730352	AN3169.2
TRUE	TRUE	FALSE	TRUE	13	01100	Metabolic pathways	54	901	0.06	5.17433214821007e-06	0.000657140182822679	AN0121.2/AN0179.2/AN0259.2/AN0260.2/AN0321.2/AN0593.2/AN0896.2/AN0929.2/AN1198.2/AN1226.2/AN1357.2/AN1673.2/AN1769.2/AN1899.2/AN1990.2/AN2284.2/AN2311.2/AN2332.2/AN2436.2/AN2463.2/AN3031.2/AN3223.2/AN3591.2/AN3741.2/AN3748.2/AN3829.2/AN4234.2/AN4332.2/AN4397.2/AN4443.2/AN5130.2/AN5159.2/AN5599.2/AN5635.2/AN5644.2/AN5746.2/AN5812.2/AN5907.2/AN5952.2/AN6032.2/AN6338.2/AN6346.2/AN6653.2/AN6712.2/AN7008.2/AN7666.2/AN7691.2/AN8009.2/AN8010.2/AN8231.2/AN8639.2/AN8689.2/AN9094.2/AN9102.2
TRUE	TRUE	FALSE	TRUE	13	00590	Arachidonic acid metabolism	2	4	0.5	0.000523945386449104	0.0332705320395181	AN2846.2/AN5812.2
TRUE	TRUE	FALSE	TRUE	13	00750	Vitamin B6 metabolism	2	6	0.33	0.00241878974245722	0.0765482355901798	AN3031.2/AN7725.2
TRUE	TRUE	FALSE	TRUE	13	00906	Carotenoid biosynthesis	1	2	0.5	0.00267314177018186	0.0765482355901798	AN5644.2
TRUE	TRUE	FALSE	TRUE	13	01110	Biosynthesis of secondary metabolites	26	358	0.07	0.00301371006260551	0.0765482355901798	AN0121.2/AN0259.2/AN0896.2/AN1198.2/AN1671.2/AN1673.2/AN2284.2/AN2311.2/AN2332.2/AN2436.2/AN3031.2/AN3223.2/AN3741.2/AN3748.2/AN4443.2/AN5130.2/AN5159.2/AN5599.2/AN5746.2/AN5907.2/AN6338.2/AN6346.2/AN6653.2/AN6712.2/AN7691.2/AN8689.2
TRUE	TRUE	FALSE	TRUE	13	00565	Ether lipid metabolism	3	14	0.21	0.00451498635036841	0.0942507819581498	AN5159.2/AN6712.2/AN7691.2
TRUE	TRUE	FALSE	TRUE	13	00564	Glycerophospholipid metabolism	6	43	0.14	0.00519492498981928	0.0942507819581498	AN0929.2/AN1357.2/AN1671.2/AN5599.2/AN6712.2/AN7691.2
TRUE	TRUE	FALSE	TRUE	13	00440	Phosphonate and phosphinate metabolism	1	3	0.33	0.00773928214755884	0.122861104092497	AN1357.2
TRUE	TRUE	FALSE	TRUE	13	00760	Nicotinate and nicotinamide metabolism	3	18	0.17	0.0116830224833442	0.143060093765284	AN1226.2/AN3829.2/AN7666.2
TRUE	TRUE	FALSE	TRUE	13	00860	Porphyrin and chlorophyll metabolism	3	18	0.17	0.0116830224833442	0.143060093765284	AN0121.2/AN2284.2/AN5130.2
TRUE	TRUE	FALSE	TRUE	13	00130	Ubiquinone and other terpenoid-quinone biosynthesis	2	10	0.2	0.0123910317434498	0.143060093765284	AN1899.2/AN6338.2
TRUE	TRUE	FALSE	TRUE	13	01130	Biosynthesis of antibiotics	19	263	0.07	0.015564295550675	0.15448288389838	AN0259.2/AN0896.2/AN1198.2/AN1673.2/AN1769.2/AN1990.2/AN2311.2/AN2332.2/AN2436.2/AN3223.2/AN3741.2/AN4234.2/AN5159.2/AN5746.2/AN5907.2/AN6338.2/AN6346.2/AN8689.2/AN9094.2
TRUE	TRUE	FALSE	TRUE	13	04130	SNARE interactions in vesicular transport	2	11	0.18	0.016382943609271	0.15448288389838	AN8769.2/AN9526.2
TRUE	TRUE	FALSE	TRUE	13	04136	Autophagy - other	3	20	0.15	0.0170296092486403	0.15448288389838	AN0127.2/AN1760.2/AN5131.2
TRUE	TRUE	FALSE	TRUE	13	04139	Mitophagy - yeast	4	31	0.13	0.0188571380519141	0.159657102172873	AN0931.2/AN1546.2/AN5131.2/AN5588.2
TRUE	TRUE	FALSE	TRUE	13	00350	Tyrosine metabolism	5	45	0.11	0.0244544330220033	0.194107062112151	AN1899.2/AN3741.2/AN3829.2/AN6338.2/AN9425.2
TRUE	TRUE	FALSE	TRUE	13	00300	Lysine biosynthesis	2	13	0.15	0.0262669981114086	0.196229927067582	AN1990.2/AN6338.2
TRUE	TRUE	FALSE	TRUE	13	00730	Thiamine metabolism	2	14	0.14	0.0321588907176021	0.226898840063082	AN0259.2/AN8009.2
TRUE	TRUE	FALSE	TRUE	13	01230	Biosynthesis of amino acids	10	127	0.08	0.0436781534788005	0.253684091508688	AN1673.2/AN1990.2/AN3031.2/AN3223.2/AN3748.2/AN4443.2/AN5746.2/AN5907.2/AN6338.2/AN6346.2
TRUE	TRUE	FALSE	TRUE	13	01200	Carbon metabolism	9	111	0.08	0.0442813019690725	0.253684091508688	AN0896.2/AN1198.2/AN2332.2/AN3223.2/AN3591.2/AN5746.2/AN5907.2/AN6653.2/AN8689.2
TRUE	TRUE	FALSE	TRUE	13	04146	Peroxisome	5	52	0.1	0.0452588471970113	0.253684091508688	AN1014.2/AN1059.2/AN1262.2/AN2529.2/AN3687.2
TRUE	TRUE	FALSE	TRUE	13	02010	ABC transporters	1	7	0.14	0.0470760239417099	0.253684091508688	AN1014.2
TRUE	TRUE	TRUE	FALSE	14	00010	Glycolysis / Gluconeogenesis	1	46	0.02	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	00051	Fructose and mannose metabolism	1	43	0.02	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	00562	Inositol phosphate metabolism	1	26	0.04	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01100	Metabolic pathways	1	901	0	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01110	Biosynthesis of secondary metabolites	1	358	0	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01130	Biosynthesis of antibiotics	1	263	0	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01200	Carbon metabolism	1	111	0.01	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01230	Biosynthesis of amino acids	1	127	0.01	0	0	AN5908.2
TRUE	TRUE	TRUE	TRUE	15	00472	D-Arginine and D-ornithine metabolism	1	1	1	0	0	AN0174.2
TRUE	TRUE	TRUE	TRUE	15	01100	Metabolic pathways	191	901	0.21	5.04161752117928e-12	3.20142712594884e-10	AN0067.2/AN0174.2/AN0252.2/AN0270.2/AN0285.2/AN0299.2/AN0423.2/AN0443.2/AN0494.2/AN0554.2/AN0565.2/AN0579.2/AN0640.2/AN0654.2/AN0664.2/AN0667.2/AN0688.2/AN0787.2/AN0797.2/AN0802.2/AN1015.2/AN1102.2/AN1165.2/AN1342.2/AN1403.2/AN1409.2/AN1416.2/AN1418.2/AN1430.2/AN1502.2/AN1624.2/AN1713.2/AN1733.2/AN1743.2/AN1752.2/AN1778.2/AN1854.2/AN1895.2/AN1896.2/AN1897.2/AN1918.2/AN1989.2/AN1993.2/AN2017.2/AN2114.2/AN2135.2/AN2154.2/AN2243.2/AN2248.2/AN2336.2/AN2435.2/AN2508.2/AN2526.2/AN2532.2/AN2623.2/AN2793.2/AN2828.2/AN2851.2/AN2860.2/AN2875.2/AN2900.2/AN2901.2/AN2914.2/AN2916.2/AN2998.2/AN2999.2/AN3067.2/AN3150.2/AN3177.2/AN3184.2/AN3188.2/AN3201.2/AN3222.2/AN3308.2/AN3431.2/AN3432.2/AN3456.2/AN3586.2/AN3593.2/AN3641.2/AN3869.2/AN3894.2/AN3901.2/AN3916.2/AN4042.2/AN4055.2/AN4081.2/AN4102.2/AN4159.2/AN4219.2/AN4245.2/AN4255.2/AN4294.2/AN4323.2/AN4348.2/AN4353.2/AN4376.2/AN4388.2/AN4439.2/AN4462.2/AN4532.2/AN4603.2/AN4769.2/AN4778.2/AN4829.2/AN4843.2/AN4871.2/AN4956.2/AN4957.2/AN5077.2/AN5134.2/AN5200.2/AN5210.2/AN5447.2/AN5523.2/AN5525.2/AN5566.2/AN5585.2/AN5589.2/AN5604.2/AN5626.2/AN5634.2/AN5646.2/AN5652.2/AN5690.2/AN5725.2/AN5749.2/AN5830.2/AN5833.2/AN5886.2/AN5888.2/AN5909.2/AN5939.2/AN5986.2/AN5999.2/AN6014.2/AN6035.2/AN6037.2/AN6048.2/AN6126.2/AN6127.2/AN6159.2/AN6182.2/AN6209.2/AN6525.2/AN6541.2/AN6558.2/AN6643.2/AN6650.2/AN6752.2/AN6824.2/AN6857.2/AN6866.2/AN7146.2/AN7193.2/AN7334.2/AN7387.2/AN7388.2/AN7429.2/AN7451.2/AN7469.2/AN7564.2/AN7588.2/AN7600.2/AN7873.2/AN7878.2/AN7880.2/AN8078.2/AN8117.2/AN8118.2/AN8121.2/AN8138.2/AN8188.2/AN8277.2/AN8280.2/AN8546.2/AN8566.2/AN8707.2/AN8793.2/AN8843.2/AN8859.2/AN8866.2/AN8953.2/AN8977.2/AN9064.2/AN9083.2/AN9106.2/AN9107.2/AN9148.2/AN9157.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	04011	MAPK signaling pathway - yeast	31	61	0.51	4.08531914029754e-09	1.72945176939262e-07	AN0351.2/AN1017.2/AN1339.2/AN1800.2/AN2005.2/AN2067.2/AN2290.2/AN2522.2/AN2742.2/AN2911.2/AN2984.2/AN3719.2/AN3729.2/AN3941.2/AN4189.2/AN4501.2/AN4544.2/AN5660.2/AN5740.2/AN5744.2/AN5757.2/AN5822.2/AN5893.2/AN5918.2/AN6892.2/AN6982.2/AN7030.2/AN7487.2/AN8553.2/AN8676.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	04933	AGE-RAGE signaling pathway in diabetic complications	7	10	0.7	6.30925417246337e-05	0.00200318819975712	AN0664.2/AN1017.2/AN3719.2/AN4743.2/AN5457.2/AN5832.2/AN7487.2
TRUE	TRUE	TRUE	TRUE	15	00250	Alanine, aspartate and glutamate metabolism	15	33	0.45	0.000139644434458577	0.00324320114083598	AN0565.2/AN1342.2/AN1733.2/AN1993.2/AN2243.2/AN2248.2/AN2914.2/AN4159.2/AN4376.2/AN5134.2/AN5447.2/AN5999.2/AN6048.2/AN6209.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	01110	Biosynthesis of secondary metabolites	86	358	0.24	0.000153222101141857	0.00324320114083598	AN0285.2/AN0351.2/AN0554.2/AN0579.2/AN0654.2/AN0667.2/AN0688.2/AN0797.2/AN0802.2/AN1015.2/AN1342.2/AN1396.2/AN1403.2/AN1409.2/AN1713.2/AN1743.2/AN1778.2/AN1918.2/AN1993.2/AN2154.2/AN2336.2/AN2435.2/AN2526.2/AN2532.2/AN2793.2/AN2828.2/AN2860.2/AN2875.2/AN2901.2/AN2914.2/AN2916.2/AN2999.2/AN3177.2/AN3184.2/AN3188.2/AN3432.2/AN3456.2/AN3586.2/AN3641.2/AN3869.2/AN4102.2/AN4255.2/AN4323.2/AN4348.2/AN4778.2/AN4956.2/AN5134.2/AN5210.2/AN5447.2/AN5525.2/AN5604.2/AN5626.2/AN5634.2/AN5646.2/AN5690.2/AN5749.2/AN5886.2/AN5918.2/AN5939.2/AN6037.2/AN6048.2/AN6126.2/AN6209.2/AN6541.2/AN6650.2/AN6752.2/AN6866.2/AN7146.2/AN7334.2/AN7387.2/AN7388.2/AN7469.2/AN7564.2/AN7588.2/AN7878.2/AN8117.2/AN8121.2/AN8277.2/AN8546.2/AN8553.2/AN8707.2/AN8793.2/AN8843.2/AN8859.2/AN8977.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01130	Biosynthesis of antibiotics	68	263	0.26	0.000209968711895459	0.0037111242935852	AN0174.2/AN0285.2/AN0554.2/AN0579.2/AN0606.2/AN0654.2/AN0667.2/AN0688.2/AN1342.2/AN1409.2/AN1428.2/AN1918.2/AN1993.2/AN2002.2/AN2435.2/AN2526.2/AN2623.2/AN2860.2/AN2875.2/AN2901.2/AN2914.2/AN2916.2/AN2999.2/AN3184.2/AN3432.2/AN3456.2/AN3641.2/AN3869.2/AN3894.2/AN4042.2/AN4255.2/AN4294.2/AN4323.2/AN4348.2/AN4769.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5585.2/AN5604.2/AN5626.2/AN5646.2/AN5749.2/AN5918.2/AN6037.2/AN6048.2/AN6126.2/AN6209.2/AN6528.2/AN6541.2/AN6650.2/AN6866.2/AN7146.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8121.2/AN8277.2/AN8553.2/AN8707.2/AN8793.2/AN8859.2/AN8866.2/AN8977.2/AN9148.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00520	Amino sugar and nucleotide sugar metabolism	21	55	0.38	0.00025509731736201	0.0037111242935852	AN0299.2/AN0667.2/AN1277.2/AN1416.2/AN1418.2/AN1428.2/AN1502.2/AN1555.2/AN1571.2/AN2523.2/AN4255.2/AN4566.2/AN4871.2/AN4957.2/AN5077.2/AN6037.2/AN6182.2/AN6317.2/AN6318.2/AN6366.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	00511	Other glycan degradation	6	9	0.67	0.000262993060175329	0.0037111242935852	AN1502.2/AN1742.2/AN2936.2/AN3201.2/AN3368.2/AN8149.2
TRUE	TRUE	TRUE	TRUE	15	04146	Peroxisome	19	52	0.37	0.000893942384735604	0.0113530682861422	AN0174.2/AN1342.2/AN2999.2/AN3412.2/AN3869.2/AN4056.2/AN4280.2/AN4353.2/AN4899.2/AN5646.2/AN5681.2/AN5918.2/AN5991.2/AN6014.2/AN6279.2/AN6752.2/AN8280.2/AN8553.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00061	Fatty acid biosynthesis	7	15	0.47	0.00350465337714766	0.0404628162634321	AN4294.2/AN6014.2/AN6126.2/AN7873.2/AN7880.2/AN8280.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	01212	Fatty acid metabolism	13	36	0.36	0.00491637547925231	0.0520316404887536	AN1037.2/AN1409.2/AN4294.2/AN5646.2/AN6014.2/AN6126.2/AN6731.2/AN6752.2/AN7873.2/AN7880.2/AN8117.2/AN8280.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	01200	Carbon metabolism	31	111	0.28	0.00584601736922754	0.0571110927609152	AN0285.2/AN0688.2/AN1342.2/AN1409.2/AN1918.2/AN1993.2/AN2875.2/AN2916.2/AN2999.2/AN3641.2/AN4255.2/AN4462.2/AN5210.2/AN5525.2/AN5604.2/AN5626.2/AN5634.2/AN5918.2/AN6037.2/AN6048.2/AN6525.2/AN6650.2/AN6933.2/AN7588.2/AN8277.2/AN8553.2/AN8707.2/AN8793.2/AN8866.2/AN8977.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00220	Arginine biosynthesis	8	20	0.4	0.0081038144982302	0.0735131743768025	AN1993.2/AN2901.2/AN2914.2/AN4159.2/AN4376.2/AN5749.2/AN6048.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00052	Galactose metabolism	11	31	0.35	0.00954410026777748	0.080806715600516	AN2017.2/AN3184.2/AN3201.2/AN3432.2/AN4255.2/AN4843.2/AN4957.2/AN6182.2/AN8138.2/AN8953.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	01210	2-Oxocarboxylic acid metabolism	14	43	0.33	0.011288341058078	0.0896012071484944	AN1993.2/AN2526.2/AN2793.2/AN2999.2/AN3894.2/AN4323.2/AN4956.2/AN5525.2/AN5749.2/AN5886.2/AN6048.2/AN6650.2/AN7878.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00630	Glyoxylate and dicarboxylate metabolism	13	40	0.32	0.0138704106051108	0.103620126285239	AN0495.2/AN1342.2/AN1409.2/AN4159.2/AN4348.2/AN5525.2/AN5626.2/AN5634.2/AN5918.2/AN6525.2/AN6650.2/AN8553.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00592	alpha-Linolenic acid metabolism	3	6	0.5	0.0155565729879717	0.109760264970689	AN1713.2/AN5646.2/AN6752.2
TRUE	TRUE	TRUE	TRUE	15	00261	Monobactam biosynthesis	2	4	0.5	0.0255206037351738	0.162055833718353	AN4769.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00591	Linoleic acid metabolism	2	4	0.5	0.0255206037351738	0.162055833718353	AN1713.2/AN5028.2
TRUE	TRUE	TRUE	TRUE	15	00600	Sphingolipid metabolism	8	24	0.33	0.0299219958469404	0.172043776166212	AN0640.2/AN1102.2/AN1165.2/AN1989.2/AN3201.2/AN4245.2/AN6847.2/AN8138.2
TRUE	TRUE	TRUE	TRUE	15	00430	Taurine and hypotaurine metabolism	3	7	0.43	0.030690658563446	0.172043776166212	AN4081.2/AN5447.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00020	Citrate cycle (TCA cycle)	9	28	0.32	0.031605250267211	0.172043776166212	AN1918.2/AN2435.2/AN2916.2/AN2999.2/AN4462.2/AN5525.2/AN6650.2/AN8707.2/AN8793.2
TRUE	TRUE	TRUE	TRUE	15	00620	Pyruvate metabolism	12	40	0.3	0.0325122096692055	0.172043776166212	AN0554.2/AN1409.2/AN1918.2/AN3901.2/AN4462.2/AN5210.2/AN5626.2/AN6126.2/AN6840.2/AN6933.2/AN8707.2/AN8744.2
TRUE	TRUE	TRUE	TRUE	15	01501	beta-Lactam resistance	1	2	0.5	0.0383318442516644	0.17621917437973	AN1416.2
TRUE	TRUE	TRUE	TRUE	15	01230	Biosynthesis of amino acids	31	127	0.24	0.0384913458429921	0.17621917437973	AN0688.2/AN0797.2/AN1993.2/AN2526.2/AN2793.2/AN2875.2/AN2901.2/AN2914.2/AN2999.2/AN3456.2/AN3894.2/AN4159.2/AN4323.2/AN4462.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5749.2/AN5886.2/AN6048.2/AN6650.2/AN6866.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8277.2/AN8843.2/AN8859.2/AN8866.2
TRUE	TRUE	TRUE	TRUE	15	00565	Ether lipid metabolism	5	14	0.36	0.038851471516791	0.17621917437973	AN1713.2/AN2336.2/AN4778.2/AN7334.2/AN8546.2
TRUE	TRUE	TRUE	TRUE	15	01040	Biosynthesis of unsaturated fatty acids	5	14	0.36	0.038851471516791	0.17621917437973	AN1037.2/AN5646.2/AN6731.2/AN6752.2/AN8117.2
TRUE	TRUE	TRUE	TRUE	15	00561	Glycerolipid metabolism	10	33	0.3	0.0403885831357417	0.176874139939283	AN0554.2/AN0802.2/AN1713.2/AN2860.2/AN3916.2/AN5589.2/AN5986.2/AN6159.2/AN8138.2/AN9106.2
TRUE	TRUE	TRUE	TRUE	15	00030	Pentose phosphate pathway	8	26	0.31	0.0494713079469847	0.203634638958636	AN0285.2/AN0688.2/AN2875.2/AN3641.2/AN5604.2/AN6037.2/AN7588.2/AN8977.2
