hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	pathway_id	Pathway_Name	Gene_Found	Gene_Pathway	Percentage	pvalue	pvalueAdj	geneIds
TRUE	TRUE	FALSE	FALSE	12	01110	Biosynthesis of secondary metabolites	1	358	0	0.0222163043330885	0.0397390232436935	AN5444.2
TRUE	TRUE	FALSE	TRUE	13	00590	Arachidonic acid metabolism	2	4	0.5	0.001300576614766	0.165173230075282	AN1713.2/AN2846.2
TRUE	TRUE	FALSE	TRUE	13	01100	Metabolic pathways	60	904	0.07	0.00272553951241218	0.16617636134212	AN0231.2/AN0259.2/AN0260.2/AN0271.2/AN0299.2/AN0443.2/AN0551.2/AN0593.2/AN0667.2/AN0896.2/AN0913.2/AN1102.2/AN1246.2/AN1342.2/AN1503.2/AN1713.2/AN1901.2/AN1915.2/AN1990.2/AN1999.2/AN2315.2/AN2440.2/AN2463.2/AN2666.2/AN2851.2/AN2900.2/AN2916.2/AN3058.2/AN3059.2/AN3177.2/AN3222.2/AN3309.2/AN3431.2/AN3432.2/AN3456.2/AN3894.2/AN4154.2/AN4234.2/AN4401.2/AN4525.2/AN4569.2/AN4774.2/AN5077.2/AN5585.2/AN5599.2/AN5725.2/AN5888.2/AN5959.2/AN5986.2/AN6209.2/AN6506.2/AN7193.2/AN7388.2/AN7459.2/AN7632.2/AN7684.2/AN7752.2/AN8755.2/AN8866.2/AN9102.2
TRUE	TRUE	FALSE	TRUE	13	00680	Methane metabolism	5	23	0.22	0.00392542585847527	0.16617636134212	AN1342.2/AN3058.2/AN3059.2/AN7632.2/AN8866.2
TRUE	TRUE	FALSE	TRUE	13	00100	Steroid biosynthesis	5	25	0.2	0.00610057570352267	0.189399823927562	AN1713.2/AN1901.2/AN4208.2/AN5585.2/AN6506.2
TRUE	TRUE	FALSE	TRUE	13	03013	RNA transport	11	81	0.14	0.00745668598140007	0.189399823927562	AN1401.2/AN2226.2/AN2431.2/AN2437.2/AN2737.2/AN4218.2/AN4499.2/AN5889.2/AN7013.2/AN7540.2/AN7705.2
TRUE	TRUE	FALSE	TRUE	13	04111	Cell cycle - yeast	10	73	0.14	0.00929846788359271	0.196817570202712	AN0814.2/AN2302.2/AN3450.2/AN3451.2/AN3941.2/AN4265.2/AN5517.2/AN6070.2/AN6217.2/AN6505.2
TRUE	TRUE	FALSE	TRUE	13	04120	Ubiquitin mediated proteolysis	7	50	0.14	0.0191023610464572	0.256222585668208	AN0226.2/AN0814.2/AN1339.2/AN2302.2/AN2761.2/AN5517.2/AN6217.2
TRUE	TRUE	FALSE	TRUE	13	00511	Other glycan degradation	2	9	0.22	0.0208528602166125	0.256222585668208	AN2463.2/AN2936.2
TRUE	TRUE	FALSE	TRUE	13	01110	Biosynthesis of secondary metabolites	30	358	0.08	0.0211243228987121	0.256222585668208	AN0231.2/AN0259.2/AN0667.2/AN0896.2/AN1246.2/AN1342.2/AN1713.2/AN1901.2/AN1915.2/AN1999.2/AN2440.2/AN2916.2/AN3058.2/AN3059.2/AN3177.2/AN3432.2/AN3456.2/AN4154.2/AN4401.2/AN4569.2/AN4774.2/AN5599.2/AN5959.2/AN6209.2/AN6506.2/AN7388.2/AN7459.2/AN7632.2/AN7752.2/AN8755.2
TRUE	TRUE	FALSE	TRUE	13	04011	MAPK signaling pathway - yeast	8	61	0.13	0.0212211469722674	0.256222585668208	AN1017.2/AN1339.2/AN2067.2/AN3422.2/AN3941.2/AN4189.2/AN4668.2/AN6505.2
TRUE	TRUE	FALSE	TRUE	13	01130	Biosynthesis of antibiotics	24	270	0.09	0.026800527549739	0.256222585668208	AN0259.2/AN0667.2/AN0896.2/AN1246.2/AN1342.2/AN1901.2/AN1990.2/AN2440.2/AN2916.2/AN3058.2/AN3059.2/AN3432.2/AN3456.2/AN3894.2/AN4154.2/AN4234.2/AN5565.2/AN5585.2/AN5959.2/AN6209.2/AN6506.2/AN7459.2/AN7632.2/AN8866.2
TRUE	TRUE	FALSE	TRUE	13	00591	Linoleic acid metabolism	1	4	0.25	0.0268896994687347	0.256222585668208	AN1713.2
TRUE	TRUE	FALSE	TRUE	13	00130	Ubiquinone and other terpenoid-quinone biosynthesis	2	10	0.2	0.0282450094437395	0.256222585668208	AN1999.2/AN4569.2
TRUE	TRUE	FALSE	TRUE	13	04933	AGE-RAGE signaling pathway in diabetic complications	2	10	0.2	0.0282450094437395	0.256222585668208	AN1017.2/AN4668.2
TRUE	TRUE	FALSE	TRUE	13	00860	Porphyrin and chlorophyll metabolism	3	18	0.17	0.0325877054796144	0.275909239727402	AN1915.2/AN4774.2/AN7752.2
TRUE	TRUE	FALSE	TRUE	13	04130	SNARE interactions in vesicular transport	2	11	0.18	0.0368319404694001	0.292353527475864	AN8769.2/AN9526.2
TRUE	TRUE	TRUE	TRUE	15	01100	Metabolic pathways	178	904	0.2	7.80913486614748e-14	9.9176012800073e-12	AN0034.2/AN0067.2/AN0121.2/AN0179.2/AN0270.2/AN0285.2/AN0357.2/AN0494.2/AN0554.2/AN0565.2/AN0640.2/AN0654.2/AN0664.2/AN0688.2/AN0787.2/AN0802.2/AN0929.2/AN1015.2/AN1222.2/AN1226.2/AN1357.2/AN1416.2/AN1430.2/AN1624.2/AN1722.2/AN1752.2/AN1778.2/AN1918.2/AN1923.2/AN1989.2/AN1993.2/AN2017.2/AN2114.2/AN2135.2/AN2248.2/AN2284.2/AN2286.2/AN2311.2/AN2435.2/AN2436.2/AN2508.2/AN2509.2/AN2526.2/AN2532.2/AN2793.2/AN2858.2/AN2859.2/AN2875.2/AN2914.2/AN2951.2/AN2998.2/AN3067.2/AN3150.2/AN3188.2/AN3223.2/AN3308.2/AN3586.2/AN3638.2/AN3639.2/AN3641.2/AN3748.2/AN3869.2/AN3901.2/AN3954.2/AN4042.2/AN4081.2/AN4102.2/AN4159.2/AN4219.2/AN4255.2/AN4294.2/AN4323.2/AN4353.2/AN4376.2/AN4384.2/AN4388.2/AN4397.2/AN4439.2/AN4443.2/AN4462.2/AN4464.2/AN4532.2/AN4591.2/AN4603.2/AN4727.2/AN4769.2/AN4770.2/AN4778.2/AN4829.2/AN4843.2/AN4871.2/AN4888.2/AN4923.2/AN4956.2/AN4957.2/AN5077.2/AN5130.2/AN5134.2/AN5200.2/AN5210.2/AN5447.2/AN5523.2/AN5525.2/AN5566.2/AN5586.2/AN5589.2/AN5604.2/AN5626.2/AN5634.2/AN5652.2/AN5731.2/AN5732.2/AN5746.2/AN5749.2/AN5820.2/AN5830.2/AN5886.2/AN5907.2/AN5908.2/AN5939.2/AN5952.2/AN5976.2/AN5999.2/AN6014.2/AN6032.2/AN6048.2/AN6126.2/AN6159.2/AN6168.2/AN6211.2/AN6255.2/AN6338.2/AN6499.2/AN6541.2/AN6558.2/AN6643.2/AN6644.2/AN6645.2/AN6650.2/AN6824.2/AN6857.2/AN6973.2/AN7146.2/AN7334.2/AN7387.2/AN7451.2/AN7469.2/AN7564.2/AN7588.2/AN7600.2/AN7832.2/AN7873.2/AN7878.2/AN7880.2/AN8009.2/AN8010.2/AN8041.2/AN8117.2/AN8118.2/AN8121.2/AN8188.2/AN8231.2/AN8241.2/AN8277.2/AN8283.2/AN8566.2/AN8639.2/AN8689.2/AN8707.2/AN8859.2/AN8861.2/AN8907.2/AN9064.2/AN9083.2/AN9148.2/AN9407.2/AN9408.2/AN9470.2
TRUE	TRUE	TRUE	TRUE	15	04011	MAPK signaling pathway - yeast	26	61	0.43	4.30298583423623e-07	2.73239600474001e-05	AN0134.2/AN0351.2/AN1800.2/AN2005.2/AN2290.2/AN2522.2/AN2742.2/AN2911.2/AN2984.2/AN3719.2/AN3729.2/AN4501.2/AN4544.2/AN5660.2/AN5740.2/AN5744.2/AN5757.2/AN5822.2/AN5893.2/AN5918.2/AN6982.2/AN7030.2/AN7650.2/AN8553.2/AN8676.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01110	Biosynthesis of secondary metabolites	85	358	0.24	1.63656716751691e-06	6.92813434248827e-05	AN0121.2/AN0285.2/AN0351.2/AN0554.2/AN0654.2/AN0688.2/AN0802.2/AN1015.2/AN1222.2/AN1396.2/AN1722.2/AN1778.2/AN1918.2/AN1993.2/AN2284.2/AN2286.2/AN2311.2/AN2435.2/AN2436.2/AN2526.2/AN2532.2/AN2793.2/AN2875.2/AN2914.2/AN3188.2/AN3223.2/AN3586.2/AN3638.2/AN3639.2/AN3641.2/AN3748.2/AN3869.2/AN3954.2/AN4102.2/AN4255.2/AN4323.2/AN4443.2/AN4464.2/AN4591.2/AN4778.2/AN4888.2/AN4923.2/AN4956.2/AN5130.2/AN5134.2/AN5210.2/AN5447.2/AN5525.2/AN5586.2/AN5604.2/AN5626.2/AN5634.2/AN5731.2/AN5746.2/AN5749.2/AN5886.2/AN5907.2/AN5908.2/AN5918.2/AN5939.2/AN5976.2/AN6048.2/AN6126.2/AN6211.2/AN6338.2/AN6499.2/AN6541.2/AN6650.2/AN7146.2/AN7334.2/AN7387.2/AN7469.2/AN7564.2/AN7588.2/AN7878.2/AN8041.2/AN8117.2/AN8121.2/AN8277.2/AN8283.2/AN8553.2/AN8689.2/AN8707.2/AN8859.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00520	Amino sugar and nucleotide sugar metabolism	21	55	0.38	3.83050220792293e-05	0.00121618445101553	AN1277.2/AN1416.2/AN1428.2/AN1555.2/AN2523.2/AN2951.2/AN4255.2/AN4566.2/AN4591.2/AN4727.2/AN4871.2/AN4957.2/AN5077.2/AN5586.2/AN6317.2/AN6318.2/AN6366.2/AN6386.2/AN8241.2/AN8689.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	01130	Biosynthesis of antibiotics	65	270	0.24	5.37784339539326e-05	0.00136597222242989	AN0285.2/AN0554.2/AN0654.2/AN0688.2/AN1428.2/AN1918.2/AN1993.2/AN2286.2/AN2311.2/AN2435.2/AN2436.2/AN2526.2/AN2875.2/AN2914.2/AN3223.2/AN3638.2/AN3639.2/AN3641.2/AN3869.2/AN3954.2/AN4042.2/AN4255.2/AN4294.2/AN4323.2/AN4464.2/AN4591.2/AN4769.2/AN4923.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5604.2/AN5626.2/AN5731.2/AN5746.2/AN5749.2/AN5820.2/AN5907.2/AN5908.2/AN5918.2/AN6048.2/AN6126.2/AN6338.2/AN6499.2/AN6528.2/AN6541.2/AN6650.2/AN6973.2/AN7146.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8041.2/AN8121.2/AN8277.2/AN8283.2/AN8553.2/AN8689.2/AN8707.2/AN8859.2/AN8907.2/AN9148.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00910	Nitrogen metabolism	9	18	0.5	0.000251511713009317	0.00532366459203054	AN0399.2/AN1006.2/AN1007.2/AN1008.2/AN4159.2/AN4376.2/AN5134.2/AN5611.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	01200	Carbon metabolism	32	111	0.29	0.000335919082263454	0.00609453192106553	AN0034.2/AN0285.2/AN0688.2/AN1918.2/AN1923.2/AN1993.2/AN2875.2/AN3223.2/AN3641.2/AN3954.2/AN4255.2/AN4462.2/AN5210.2/AN5525.2/AN5604.2/AN5626.2/AN5634.2/AN5746.2/AN5907.2/AN5908.2/AN5918.2/AN6048.2/AN6168.2/AN6499.2/AN6650.2/AN7588.2/AN8041.2/AN8277.2/AN8553.2/AN8689.2/AN8707.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01230	Biosynthesis of amino acids	35	127	0.28	0.000447195067029536	0.00709922168909388	AN0688.2/AN1222.2/AN1923.2/AN1993.2/AN2526.2/AN2793.2/AN2875.2/AN2914.2/AN3223.2/AN3748.2/AN4159.2/AN4323.2/AN4443.2/AN4462.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5731.2/AN5746.2/AN5749.2/AN5820.2/AN5886.2/AN5907.2/AN5908.2/AN6048.2/AN6338.2/AN6650.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8041.2/AN8277.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00030	Pentose phosphate pathway	11	26	0.42	0.000554476958540984	0.00782428597052277	AN0285.2/AN0688.2/AN2875.2/AN3223.2/AN3641.2/AN3954.2/AN4591.2/AN4772.2/AN5604.2/AN5907.2/AN7588.2
TRUE	TRUE	TRUE	TRUE	15	00061	Fatty acid biosynthesis	7	15	0.47	0.0015597428261881	0.0198087338925889	AN4294.2/AN6014.2/AN6126.2/AN7873.2/AN7880.2/AN9407.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	00250	Alanine, aspartate and glutamate metabolism	12	33	0.36	0.00195138092255422	0.0225295797422169	AN0565.2/AN1923.2/AN1993.2/AN2248.2/AN2914.2/AN4159.2/AN4376.2/AN5134.2/AN5447.2/AN5999.2/AN6048.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00010	Glycolysis / Gluconeogenesis	15	46	0.33	0.00266652336789182	0.0279897018777059	AN0554.2/AN1918.2/AN2286.2/AN2875.2/AN3223.2/AN4255.2/AN4591.2/AN4888.2/AN5210.2/AN5604.2/AN5626.2/AN5746.2/AN5908.2/AN8041.2/AN8689.2
TRUE	TRUE	TRUE	TRUE	15	04933	AGE-RAGE signaling pathway in diabetic complications	5	10	0.5	0.00293595201174606	0.0279897018777059	AN0182.2/AN0664.2/AN3719.2/AN5457.2/AN5832.2
TRUE	TRUE	TRUE	TRUE	15	00220	Arginine biosynthesis	8	20	0.4	0.00350355861794466	0.0279897018777059	AN1923.2/AN1993.2/AN2914.2/AN4159.2/AN4376.2/AN5749.2/AN6048.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00051	Fructose and mannose metabolism	14	43	0.33	0.00352626165388421	0.0279897018777059	AN0034.2/AN2815.2/AN2875.2/AN3223.2/AN4255.2/AN5012.2/AN5144.2/AN5586.2/AN5604.2/AN5672.2/AN5907.2/AN5908.2/AN5975.2/AN8689.2
TRUE	TRUE	TRUE	TRUE	15	01210	2-Oxocarboxylic acid metabolism	14	43	0.33	0.00352626165388421	0.0279897018777059	AN1923.2/AN1993.2/AN2526.2/AN2793.2/AN4323.2/AN4956.2/AN5525.2/AN5749.2/AN5886.2/AN6048.2/AN6338.2/AN6650.2/AN7878.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	03060	Protein export	7	17	0.41	0.00424296525086602	0.0316974462858815	AN0417.2/AN0643.2/AN0834.2/AN2014.2/AN3149.2/AN4589.2/AN5819.2
TRUE	TRUE	TRUE	TRUE	15	00620	Pyruvate metabolism	13	40	0.32	0.00466023748785232	0.0328805644976247	AN0554.2/AN0628.2/AN1547.2/AN1918.2/AN3901.2/AN4462.2/AN5210.2/AN5626.2/AN6126.2/AN6168.2/AN6499.2/AN6840.2/AN8707.2
TRUE	TRUE	TRUE	TRUE	15	00440	Phosphonate and phosphinate metabolism	2	3	0.67	0.00521001785161247	0.0348248561660412	AN1357.2/AN4778.2
TRUE	TRUE	TRUE	TRUE	15	00500	Starch and sucrose metabolism	18	63	0.29	0.00632633862677001	0.0401722502799896	AN0494.2/AN1015.2/AN2017.2/AN3308.2/AN3729.2/AN4052.2/AN4102.2/AN4255.2/AN4591.2/AN4843.2/AN5523.2/AN5976.2/AN7533.2/AN7950.2/AN8010.2/AN8639.2/AN8689.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	00270	Cysteine and methionine metabolism	14	46	0.3	0.00714798810989518	0.0432283090455566	AN1222.2/AN1993.2/AN3150.2/AN4081.2/AN4323.2/AN4443.2/AN5820.2/AN6048.2/AN6338.2/AN6499.2/AN7878.2/AN8231.2/AN8277.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00052	Galactose metabolism	10	31	0.32	0.0107369755353522	0.0619816314995332	AN2017.2/AN2951.2/AN3223.2/AN4255.2/AN4591.2/AN4727.2/AN4843.2/AN4957.2/AN8689.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	01212	Fatty acid metabolism	11	36	0.31	0.0132828804722253	0.0733446008683742	AN1037.2/AN4135.2/AN4294.2/AN6014.2/AN6126.2/AN6731.2/AN7873.2/AN7880.2/AN8117.2/AN9407.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	00261	Monobactam biosynthesis	2	4	0.5	0.0181178115896582	0.0920384828754639	AN4769.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00591	Linoleic acid metabolism	2	4	0.5	0.0181178115896582	0.0920384828754639	AN5028.2/AN6211.2
TRUE	TRUE	TRUE	TRUE	15	00430	Taurine and hypotaurine metabolism	3	7	0.43	0.0201298632696811	0.0946849124166482	AN4081.2/AN5447.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00780	Biotin metabolism	3	7	0.43	0.0201298632696811	0.0946849124166482	AN6643.2/AN6644.2/AN6645.2
TRUE	TRUE	TRUE	TRUE	15	01501	beta-Lactam resistance	1	2	0.5	0.0301236442921843	0.133720867519055	AN1416.2
TRUE	TRUE	TRUE	TRUE	15	00630	Glyoxylate and dicarboxylate metabolism	11	40	0.28	0.0305346862838788	0.133720867519055	AN0495.2/AN4159.2/AN4397.2/AN5525.2/AN5626.2/AN5634.2/AN5918.2/AN6499.2/AN6650.2/AN8553.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01040	Biosynthesis of unsaturated fatty acids	5	15	0.33	0.0319003337903141	0.135044746378996	AN1037.2/AN4135.2/AN4353.2/AN6731.2/AN8117.2
TRUE	TRUE	TRUE	TRUE	15	00450	Selenocompound metabolism	3	8	0.38	0.0347736865758016	0.142459941778284	AN3581.2/AN4443.2/AN4769.2
TRUE	TRUE	TRUE	TRUE	15	00380	Tryptophan metabolism	11	41	0.27	0.0366127018465424	0.145306660453465	AN0554.2/AN2509.2/AN3957.2/AN5200.2/AN5918.2/AN5952.2/AN6338.2/AN6835.2/AN8553.2/AN8777.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00020	Citrate cycle (TCA cycle)	8	28	0.29	0.0390029745877223	0.147317537715981	AN1918.2/AN2435.2/AN2436.2/AN4462.2/AN5525.2/AN6499.2/AN6650.2/AN8707.2
TRUE	TRUE	TRUE	TRUE	15	00660	C5-Branched dibasic acid metabolism	2	5	0.4	0.0394393408058531	0.147317537715981	AN2793.2/AN4956.2
