hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	pathway_id	Pathway_Name	Gene_Found	Gene_Pathway	Percentage	pvalue	pvalueAdj	geneIds
TRUE	TRUE	FALSE	TRUE	13	00680	Methane metabolism	5	23	0.22	0.00216006523410227	0.137164142365494	AN1342.2/AN2875.2/AN3058.2/AN3059.2/AN7632.2
TRUE	TRUE	FALSE	TRUE	13	01110	Biosynthesis of secondary metabolites	29	358	0.08	0.00697668173466209	0.295346193434029	AN0231.2/AN0259.2/AN0667.2/AN0896.2/AN1246.2/AN1342.2/AN1396.2/AN1722.2/AN1901.2/AN2440.2/AN2875.2/AN3058.2/AN3059.2/AN3177.2/AN3188.2/AN3432.2/AN3456.2/AN4154.2/AN4401.2/AN4569.2/AN4774.2/AN5599.2/AN6209.2/AN7388.2/AN7459.2/AN7469.2/AN7632.2/AN7752.2/AN8755.2
TRUE	TRUE	FALSE	TRUE	13	03450	Non-homologous end-joining	2	9	0.22	0.0151880580639961	0.352364593151449	AN4552.2/AN7753.2
TRUE	TRUE	FALSE	TRUE	13	00010	Glycolysis / Gluconeogenesis	6	46	0.13	0.0202407666694027	0.352364593151449	AN1246.2/AN2875.2/AN3059.2/AN3432.2/AN7459.2/AN7632.2
TRUE	TRUE	FALSE	TRUE	13	00590	Arachidonic acid metabolism	1	4	0.25	0.0214995702302099	0.352364593151449	AN2846.2
TRUE	TRUE	FALSE	TRUE	13	03013	RNA transport	9	81	0.11	0.0220739710693008	0.352364593151449	AN1401.2/AN2226.2/AN2431.2/AN2737.2/AN4218.2/AN4499.2/AN5889.2/AN7013.2/AN7540.2
TRUE	TRUE	FALSE	TRUE	13	00860	Porphyrin and chlorophyll metabolism	3	18	0.17	0.0221961948441858	0.352364593151449	AN1722.2/AN4774.2/AN7752.2
TRUE	TRUE	FALSE	TRUE	13	04130	SNARE interactions in vesicular transport	2	11	0.18	0.0271398199005681	0.37655009306062	AN8769.2/AN9526.2
TRUE	TRUE	FALSE	TRUE	13	04011	MAPK signaling pathway - yeast	7	61	0.11	0.0296496136268205	0.37655009306062	AN1017.2/AN1339.2/AN2067.2/AN3422.2/AN3941.2/AN4189.2/AN7698.2
TRUE	TRUE	FALSE	TRUE	13	00564	Glycerophospholipid metabolism	5	43	0.12	0.0451797943289371	0.419221030674697	AN0913.2/AN1396.2/AN3177.2/AN3188.2/AN5599.2
TRUE	TRUE	FALSE	TRUE	13	00230	Purine metabolism	8	80	0.1	0.0493995640285189	0.419221030674697	AN0259.2/AN0260.2/AN3033.2/AN3222.2/AN4603.2/AN6209.2/AN7711.2/AN9102.2
TRUE	TRUE	TRUE	TRUE	15	01100	Metabolic pathways	172	901	0.19	1.1539106993124e-12	1.46546658812674e-10	AN0034.2/AN0067.2/AN0121.2/AN0179.2/AN0240.2/AN0270.2/AN0271.2/AN0285.2/AN0357.2/AN0494.2/AN0554.2/AN0565.2/AN0640.2/AN0654.2/AN0664.2/AN0688.2/AN0787.2/AN0802.2/AN0929.2/AN1015.2/AN1222.2/AN1226.2/AN1357.2/AN1416.2/AN1430.2/AN1624.2/AN1752.2/AN1778.2/AN1918.2/AN1923.2/AN1989.2/AN1990.2/AN1993.2/AN2017.2/AN2114.2/AN2135.2/AN2248.2/AN2284.2/AN2286.2/AN2311.2/AN2435.2/AN2436.2/AN2509.2/AN2526.2/AN2532.2/AN2793.2/AN2858.2/AN2859.2/AN2914.2/AN2916.2/AN2951.2/AN2998.2/AN3067.2/AN3150.2/AN3223.2/AN3308.2/AN3586.2/AN3638.2/AN3639.2/AN3641.2/AN3748.2/AN3869.2/AN3901.2/AN3954.2/AN4042.2/AN4081.2/AN4102.2/AN4159.2/AN4219.2/AN4255.2/AN4294.2/AN4323.2/AN4376.2/AN4388.2/AN4397.2/AN4439.2/AN4443.2/AN4462.2/AN4464.2/AN4532.2/AN4591.2/AN4727.2/AN4769.2/AN4770.2/AN4829.2/AN4843.2/AN4888.2/AN4923.2/AN4956.2/AN4957.2/AN5077.2/AN5130.2/AN5134.2/AN5200.2/AN5210.2/AN5447.2/AN5523.2/AN5525.2/AN5566.2/AN5586.2/AN5589.2/AN5604.2/AN5626.2/AN5634.2/AN5652.2/AN5731.2/AN5732.2/AN5746.2/AN5749.2/AN5830.2/AN5886.2/AN5907.2/AN5908.2/AN5939.2/AN5952.2/AN5976.2/AN5999.2/AN6014.2/AN6032.2/AN6048.2/AN6126.2/AN6159.2/AN6168.2/AN6211.2/AN6255.2/AN6338.2/AN6499.2/AN6506.2/AN6541.2/AN6558.2/AN6643.2/AN6644.2/AN6645.2/AN6650.2/AN6824.2/AN6857.2/AN6973.2/AN7146.2/AN7334.2/AN7387.2/AN7451.2/AN7564.2/AN7588.2/AN7600.2/AN7832.2/AN7873.2/AN7878.2/AN7880.2/AN8009.2/AN8010.2/AN8041.2/AN8117.2/AN8118.2/AN8121.2/AN8188.2/AN8231.2/AN8241.2/AN8277.2/AN8283.2/AN8566.2/AN8639.2/AN8689.2/AN8707.2/AN8859.2/AN8861.2/AN8907.2/AN9064.2/AN9083.2/AN9148.2/AN9407.2/AN9408.2/AN9470.2
TRUE	TRUE	TRUE	TRUE	15	04011	MAPK signaling pathway - yeast	28	61	0.46	1.49731048721254e-08	9.50792159379961e-07	AN0134.2/AN0351.2/AN1800.2/AN2005.2/AN2290.2/AN2522.2/AN2742.2/AN2911.2/AN2984.2/AN3719.2/AN3729.2/AN4501.2/AN4544.2/AN4668.2/AN5660.2/AN5740.2/AN5744.2/AN5757.2/AN5822.2/AN5893.2/AN5918.2/AN6505.2/AN6982.2/AN7030.2/AN7650.2/AN8553.2/AN8676.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01130	Biosynthesis of antibiotics	67	263	0.25	3.13278433567917e-06	0.000132621203543752	AN0240.2/AN0285.2/AN0554.2/AN0654.2/AN0688.2/AN1428.2/AN1918.2/AN1990.2/AN1993.2/AN2286.2/AN2311.2/AN2435.2/AN2436.2/AN2526.2/AN2914.2/AN2916.2/AN3223.2/AN3638.2/AN3639.2/AN3641.2/AN3869.2/AN3954.2/AN4042.2/AN4255.2/AN4294.2/AN4323.2/AN4464.2/AN4591.2/AN4769.2/AN4923.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5604.2/AN5626.2/AN5731.2/AN5746.2/AN5749.2/AN5907.2/AN5908.2/AN5918.2/AN6048.2/AN6126.2/AN6338.2/AN6499.2/AN6506.2/AN6528.2/AN6541.2/AN6650.2/AN6973.2/AN7146.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8041.2/AN8121.2/AN8277.2/AN8283.2/AN8553.2/AN8689.2/AN8707.2/AN8859.2/AN8907.2/AN9148.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01110	Biosynthesis of secondary metabolites	82	358	0.23	5.89772628733176e-06	0.000187252809622784	AN0121.2/AN0240.2/AN0285.2/AN0351.2/AN0554.2/AN0654.2/AN0688.2/AN0802.2/AN1015.2/AN1222.2/AN1778.2/AN1918.2/AN1993.2/AN2284.2/AN2286.2/AN2311.2/AN2435.2/AN2436.2/AN2526.2/AN2532.2/AN2793.2/AN2914.2/AN2916.2/AN3223.2/AN3586.2/AN3638.2/AN3639.2/AN3641.2/AN3748.2/AN3869.2/AN3954.2/AN4102.2/AN4255.2/AN4323.2/AN4443.2/AN4464.2/AN4591.2/AN4888.2/AN4923.2/AN4956.2/AN5130.2/AN5134.2/AN5210.2/AN5447.2/AN5525.2/AN5586.2/AN5604.2/AN5626.2/AN5634.2/AN5731.2/AN5746.2/AN5749.2/AN5886.2/AN5907.2/AN5908.2/AN5918.2/AN5939.2/AN5976.2/AN6048.2/AN6126.2/AN6211.2/AN6338.2/AN6499.2/AN6506.2/AN6541.2/AN6650.2/AN7146.2/AN7334.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8041.2/AN8117.2/AN8121.2/AN8277.2/AN8283.2/AN8553.2/AN8689.2/AN8707.2/AN8859.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00520	Amino sugar and nucleotide sugar metabolism	20	55	0.36	0.000100466788425363	0.0021746962086537	AN1277.2/AN1416.2/AN1428.2/AN1555.2/AN2523.2/AN2951.2/AN4255.2/AN4566.2/AN4591.2/AN4727.2/AN4957.2/AN5077.2/AN5586.2/AN6317.2/AN6318.2/AN6366.2/AN6386.2/AN8241.2/AN8689.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	01200	Carbon metabolism	33	111	0.3	0.000102741553164742	0.0021746962086537	AN0034.2/AN0240.2/AN0285.2/AN0688.2/AN1918.2/AN1923.2/AN1993.2/AN2916.2/AN3223.2/AN3641.2/AN3954.2/AN4255.2/AN4462.2/AN5210.2/AN5525.2/AN5604.2/AN5626.2/AN5634.2/AN5746.2/AN5907.2/AN5908.2/AN5918.2/AN6048.2/AN6168.2/AN6499.2/AN6650.2/AN7588.2/AN8041.2/AN8277.2/AN8553.2/AN8689.2/AN8707.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00910	Nitrogen metabolism	9	18	0.5	0.000218795445419211	0.00396957450974855	AN0399.2/AN1006.2/AN1007.2/AN1008.2/AN4159.2/AN4376.2/AN5134.2/AN5611.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	04933	AGE-RAGE signaling pathway in diabetic complications	6	10	0.6	0.000300107108096074	0.00453538894552315	AN0182.2/AN0664.2/AN3719.2/AN4668.2/AN5457.2/AN5832.2
TRUE	TRUE	TRUE	TRUE	15	01230	Biosynthesis of amino acids	35	127	0.28	0.000321405515824475	0.00453538894552315	AN0240.2/AN0688.2/AN1222.2/AN1923.2/AN1990.2/AN1993.2/AN2526.2/AN2793.2/AN2914.2/AN3223.2/AN3748.2/AN4159.2/AN4323.2/AN4443.2/AN4462.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5731.2/AN5746.2/AN5749.2/AN5886.2/AN5907.2/AN5908.2/AN6048.2/AN6338.2/AN6650.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8041.2/AN8277.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00030	Pentose phosphate pathway	11	26	0.42	0.000475120234773739	0.00603402698162649	AN0240.2/AN0285.2/AN0688.2/AN3223.2/AN3641.2/AN3954.2/AN4591.2/AN4772.2/AN5604.2/AN5907.2/AN7588.2
TRUE	TRUE	TRUE	TRUE	15	01210	2-Oxocarboxylic acid metabolism	15	43	0.35	0.000995775005234719	0.0114966750604372	AN1923.2/AN1990.2/AN1993.2/AN2526.2/AN2793.2/AN4323.2/AN4956.2/AN5525.2/AN5749.2/AN5886.2/AN6048.2/AN6338.2/AN6650.2/AN7878.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00620	Pyruvate metabolism	14	40	0.35	0.00131783978896952	0.0136512943846939	AN0554.2/AN0628.2/AN1547.2/AN1918.2/AN1990.2/AN3901.2/AN4462.2/AN5210.2/AN5626.2/AN6126.2/AN6168.2/AN6499.2/AN6840.2/AN8707.2
TRUE	TRUE	TRUE	TRUE	15	00061	Fatty acid biosynthesis	7	15	0.47	0.00139737659055922	0.0136512943846939	AN4294.2/AN6014.2/AN6126.2/AN7873.2/AN7880.2/AN9407.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	00250	Alanine, aspartate and glutamate metabolism	12	33	0.36	0.00167388735913857	0.0151845496150428	AN0565.2/AN1923.2/AN1993.2/AN2248.2/AN2914.2/AN4159.2/AN4376.2/AN5134.2/AN5447.2/AN5999.2/AN6048.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00220	Arginine biosynthesis	8	20	0.4	0.00312363840094123	0.0264468051279691	AN1923.2/AN1993.2/AN2914.2/AN4159.2/AN4376.2/AN5749.2/AN6048.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	03060	Protein export	7	17	0.41	0.00382235411563183	0.0303399357928277	AN0417.2/AN0643.2/AN0834.2/AN2014.2/AN3149.2/AN4589.2/AN5819.2
TRUE	TRUE	TRUE	TRUE	15	00500	Starch and sucrose metabolism	18	63	0.29	0.00527473625134847	0.0394053825836033	AN0494.2/AN1015.2/AN2017.2/AN3308.2/AN3729.2/AN4052.2/AN4102.2/AN4255.2/AN4591.2/AN4843.2/AN5523.2/AN5976.2/AN7533.2/AN7950.2/AN8010.2/AN8639.2/AN8689.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	00010	Glycolysis / Gluconeogenesis	14	46	0.3	0.00612572106651649	0.0432203653026441	AN0554.2/AN1918.2/AN2286.2/AN3223.2/AN4255.2/AN4591.2/AN4888.2/AN5210.2/AN5604.2/AN5626.2/AN5746.2/AN5908.2/AN8041.2/AN8689.2
TRUE	TRUE	TRUE	TRUE	15	00052	Galactose metabolism	10	31	0.32	0.00950761492375629	0.0635508997535289	AN2017.2/AN2951.2/AN3223.2/AN4255.2/AN4591.2/AN4727.2/AN4843.2/AN4957.2/AN8689.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	01212	Fatty acid metabolism	11	36	0.31	0.0117062948935778	0.0743349725742188	AN1037.2/AN4135.2/AN4294.2/AN6014.2/AN6126.2/AN6731.2/AN7873.2/AN7880.2/AN8117.2/AN9407.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	00020	Citrate cycle (TCA cycle)	9	28	0.32	0.0126892238972879	0.076739592140741	AN1918.2/AN2435.2/AN2436.2/AN2916.2/AN4462.2/AN5525.2/AN6499.2/AN6650.2/AN8707.2
TRUE	TRUE	TRUE	TRUE	15	00270	Cysteine and methionine metabolism	13	46	0.28	0.0152842944904067	0.0882320636491657	AN1222.2/AN1993.2/AN3150.2/AN4081.2/AN4323.2/AN4443.2/AN6048.2/AN6338.2/AN6499.2/AN7878.2/AN8231.2/AN8277.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00261	Monobactam biosynthesis	2	4	0.5	0.0173039795705308	0.0915668918940587	AN4769.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00591	Linoleic acid metabolism	2	4	0.5	0.0173039795705308	0.0915668918940587	AN5028.2/AN6211.2
TRUE	TRUE	TRUE	TRUE	15	00430	Taurine and hypotaurine metabolism	3	7	0.43	0.0190150878420745	0.0928813906132103	AN4081.2/AN5447.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	00780	Biotin metabolism	3	7	0.43	0.0190150878420745	0.0928813906132103	AN6643.2/AN6644.2/AN6645.2
TRUE	TRUE	TRUE	TRUE	15	00051	Fructose and mannose metabolism	12	43	0.28	0.0203926462074363	0.0959209654942376	AN0034.2/AN2815.2/AN3223.2/AN4255.2/AN5144.2/AN5586.2/AN5604.2/AN5672.2/AN5907.2/AN5908.2/AN5975.2/AN8689.2
TRUE	TRUE	TRUE	TRUE	15	00630	Glyoxylate and dicarboxylate metabolism	11	40	0.28	0.0272017894623091	0.123379545061188	AN0495.2/AN4159.2/AN4397.2/AN5525.2/AN5626.2/AN5634.2/AN5918.2/AN6499.2/AN6650.2/AN8553.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	01501	beta-Lactam resistance	1	2	0.5	0.0291696688474508	0.127743032538836	AN1416.2
TRUE	TRUE	TRUE	TRUE	15	00380	Tryptophan metabolism	11	41	0.27	0.0327027286820742	0.134899602416351	AN0554.2/AN2509.2/AN3957.2/AN5200.2/AN5918.2/AN5952.2/AN6338.2/AN6835.2/AN8553.2/AN8777.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00450	Selenocompound metabolism	3	8	0.38	0.0329282494087156	0.134899602416351	AN3581.2/AN4443.2/AN4769.2
TRUE	TRUE	TRUE	TRUE	15	00660	C5-Branched dibasic acid metabolism	2	5	0.4	0.0377556229204304	0.149842628465458	AN2793.2/AN4956.2
TRUE	TRUE	TRUE	TRUE	15	00100	Steroid biosynthesis	7	25	0.28	0.047864684841531	0.184206514390134	AN3638.2/AN4042.2/AN6506.2/AN6973.2/AN7146.2/AN8283.2/AN8907.2
